0.00000000,2.20000000,4.65000000,0.00000000
0.20581176,2.09436938,4.64250483,0.02833509
0.41162352,1.98873876,4.63500965,0.05667018
0.61743528,1.88310814,4.62751448,0.08500527
0.82324704,1.77747752,4.62001930,0.11334036
1.02905880,1.67184691,4.61252413,0.14167545
1.25109556,1.49932365,4.57529858,0.18890061
1.47313232,1.32680040,4.53807303,0.23612576
1.69516908,1.15427714,4.50084748,0.28335091
1.88207274,1.10344254,4.48813734,0.33057606
2.06897641,1.05260794,4.47542721,0.37780121
2.25588007,1.00177333,4.46271708,0.42502636
2.46169183,1.09491518,4.51310163,0.45336145
2.66750359,1.18805702,4.56348618,0.48169654
2.87331535,1.28119886,4.61387073,0.51003163
3.07912711,1.37434070,4.66425528,0.53836672
3.28493887,1.46748254,4.71463983,0.56670182
3.49806392,1.68021813,4.87221870,0.63753954
3.71118898,1.89295373,5.02979757,0.70837727
3.87472558,2.08130743,5.21583631,0.77921500
4.03826219,2.26966114,5.40187506,0.85005272
4.18322276,2.42985865,5.61264576,0.92089045
4.32818333,2.59005617,5.82341647,0.99172818
4.46974032,2.71888739,6.05469562,1.06256590
4.61129732,2.84771862,6.28597478,1.13340363
4.75285431,2.94260198,6.53312793,1.20424136
4.89441131,3.03748535,6.78028108,1.27507908
5.03597985,3.09689073,7.03829264,1.33172818
5.17754838,3.15629610,7.29630419,1.38837727
5.31910538,3.22262900,7.55259988,1.31753954
5.46066238,3.28896190,7.80889557,1.24670182
5.60221937,3.39081966,8.05325704,1.17586409
5.74377637,3.49267741,8.29761852,1.10502636
5.88533336,3.62801896,8.52514917,1.03418863
6.02689036,3.76336050,8.75267983,0.96335091
6.16844736,3.92947382,8.95882032,0.89251318
6.31000435,4.09558713,9.16496080,0.82167545
6.45156135,4.28914356,9.34558040,0.75083773
6.59311834,4.48270000,9.52620000,0.68000000
6.73329202,4.69759520,9.67634814,0.60985566
6.87346570,4.91249039,9.82649628,0.53971131
7.01363937,5.14626945,9.94512074,0.46956697
7.15381305,5.38004851,10.06374520,0.39942262
7.29409839,5.62430902,10.15950927,0.38506140
7.43438374,5.86856953,10.25527333,0.37070019
7.56548594,6.11311637,10.35032109,0.37070019
7.69658814,6.35766322,10.44536884,0.37070019
7.82763557,6.60457850,10.53375753,0.32722657
7.95868299,6.85149379,10.62214621,0.28375296
8.09885666,7.10768905,10.67771956,0.21360861
8.23903034,7.36388431,10.73329290,0.14346427
8.37920401,7.62533340,10.75249675,0.07331992
8.51937769,7.88678248,10.77170060,0.00317558
8.65955136,8.14834825,10.75415763,-0.06696876
8.79972504,8.40991402,10.73661466,-0.13711311
8.93989871,8.66645707,10.68266957,-0.20725745
9.08007239,8.92300012,10.62872447,-0.27740180
9.22024606,9.16947972,10.53943720,-0.34754614
9.36041974,9.41595932,10.45014992,-0.41769049
9.50059342,9.64753248,10.32727485,-0.48783483
9.64076709,9.87910563,10.20439978,-0.55797918
9.78285596,10.09122224,10.05035123,-0.62812352
9.92494483,10.30333885,9.89630268,-0.69826787
10.08267284,10.49183110,9.71410751,-0.76841221
10.24040086,10.68032336,9.53191234,-0.83855655
10.44156754,10.84148764,9.32515044,-0.90870090
10.64273421,11.00265192,9.11838854,-0.97884524
10.87434384,11.08976501,8.96687785,-1.02560814
11.10595347,11.17687811,8.81536715,-1.07237104
11.33756310,11.26399121,8.66385646,-1.11913393
11.54114792,11.28739018,8.62964647,-1.18927828
11.74473273,11.31078916,8.59543648,-1.25942262
11.94953641,11.28573813,8.69726158,-1.28748036
12.15434008,11.26068711,8.79908669,-1.31553810
12.35914376,11.23563609,8.90091179,-1.34359584
12.56394743,11.21058507,9.00273690,-1.37165357
12.76875111,11.18553405,9.10456200,-1.39971131
12.97355478,11.17496724,9.20888960,-1.42776905
13.17835846,11.16440043,9.31321720,-1.45582679
13.38316214,11.15383362,9.41754480,-1.48388452
13.58796581,11.14326681,9.52187240,-1.51194226
13.79276949,11.13270000,9.62620000,-1.54000000
13.99283848,11.14246419,9.52660850,-1.51322652
14.19290748,11.15222837,9.42701700,-1.48645303
14.39297647,11.16199256,9.32742550,-1.45967955
14.59304547,11.17175675,9.22783400,-1.43290607
