0.00000000,30.00000000,12.30000000,3.14000000
0.20673590,30.10664896,12.30654045,3.15865890
0.41347180,30.21329793,12.31308089,3.17731780
0.62020770,30.31994689,12.31962134,3.19597670
0.82694359,30.42659586,12.32616179,3.21463560
1.03367949,30.53324482,12.33270223,3.23329449
1.24784987,30.79937440,12.35717544,3.23329449
1.46202025,31.06550397,12.38164865,3.23329449
1.62634709,31.33163354,12.40612186,3.23329449
1.79067393,31.59776311,12.43059507,3.23329449
1.93667850,31.86389269,12.45506828,3.23329449
2.08268307,32.13002226,12.47954149,3.23329449
2.22547043,32.39688838,12.48921893,3.17034770
2.36825779,32.66375449,12.49889638,3.10740092
2.51103638,32.92929100,12.47073980,3.03595084
2.65381498,33.19482750,12.44258322,2.96450076
2.79659358,33.45364753,12.37689744,2.89305069
2.93937217,33.71246755,12.31121166,2.82160061
3.08215077,33.95929487,12.20933573,2.75015053
3.22492937,34.20612218,12.10745980,2.67870046
3.36770796,34.43592503,11.97147054,2.60725038
3.51048656,34.66572788,11.83548128,2.53580031
3.65326516,34.87382156,11.66815093,2.46435023
3.79604375,35.08191524,11.50082058,2.39290015
3.93882235,35.26405762,11.30556029,2.32145008
4.08160095,35.44620000,11.11030000,2.25000000
4.22511387,35.59938106,10.88990647,2.17818182
4.36862679,35.75256212,10.66951295,2.10636364
4.51213971,35.87261793,10.42946224,2.03454545
4.65565262,35.99267375,10.18941153,1.96272727
4.79916554,36.07713167,9.93464771,1.89090909
4.94267846,36.16158958,9.67988389,1.81909091
5.08619138,36.20871010,9.41565406,1.74727273
5.22970430,36.25583062,9.15142424,1.67545455
5.23358526,36.26102623,9.14635601,1.53181818
5.37709818,36.23134947,8.87960325,1.46000000
5.52061110,36.20167271,8.61285050,1.38818182
5.66412402,36.13411778,8.35309278,1.31636364
5.80763694,36.06656285,8.09333505,1.24454545
5.95114986,35.96252110,7.84592233,1.17272727
6.09466278,35.85847936,7.59850960,1.10090909
6.23817570,35.72009364,7.36853756,1.02909091
6.38168862,35.58170793,7.13856553,0.95727273
6.52520154,35.41182842,6.93077069,0.88545455
6.66871446,35.24194892,6.72297584,0.81363636
6.81222738,35.04407446,6.54163792,0.74181818
6.95574030,34.84620000,6.36030000,0.67000000
7.09500252,34.63128830,6.21317238,0.60031250
7.23426474,34.41637660,6.06604476,0.53062500
7.37352696,34.18310930,5.95020027,0.46093750
7.51278917,33.94984201,5.83435578,0.39125000
7.65205139,33.70274310,5.75204110,0.32156250
7.79131361,33.45564419,5.66972643,0.25187500
7.93449286,33.19950589,5.62253798,0.18218750
8.07767211,32.94336760,5.57534952,0.11250000
8.23987775,32.68315745,5.56420247,0.04281250
8.40208340,32.42294731,5.55305541,-0.02687500
8.61347391,32.16371182,5.57816593,-0.09656250
8.82486442,31.90447633,5.60327645,-0.16625000
9.02900116,31.80318304,5.62762889,-0.19412500
9.23313790,31.70188975,5.65198134,-0.22200000
9.43727464,31.60059646,5.67633378,-0.24987500
9.64141138,31.49930317,5.70068622,-0.27775000
9.84554811,31.39800988,5.72503867,-0.30562500
10.08796412,31.50704818,5.68117306,-0.34046875
10.33038012,31.61608649,5.63730744,-0.37531250
10.57279612,31.72512480,5.59344183,-0.41015625
10.81521212,31.83416310,5.54957622,-0.44500000
11.03008968,31.92484581,5.49829251,-0.47287500
11.24496725,32.01552852,5.44700880,-0.50075000
11.45984481,32.10621123,5.39572509,-0.52862500
11.67472237,32.19689394,5.34444139,-0.55650000
11.88959994,32.28757665,5.29315768,-0.58437500
12.11856557,32.22821598,5.34473509,-0.63083333
12.34753121,32.16885531,5.39631251,-0.67729167
12.57649685,32.10949464,5.44788992,-0.72375000
12.75762911,31.98770890,5.57164973,-0.77020833
12.93876136,31.86592316,5.69540953,-0.81666667
13.11989362,31.74413742,5.81916934,-0.86312500
13.30403048,31.58902009,6.02838738,-0.93281250
13.48816734,31.43390276,6.23760543,-1.00250000
13.63833508,31.30935505,6.46634424,-1.07218750
13.78850282,31.18480734,6.69508305,-1.14187500
13.92776504,31.09324472,6.93890648,-1.21156250
14.06702725,31.00168211,7.18272991,-1.28125000
14.20628947,30.94488035,7.43690925,-1.35093750
14.34555169,30.88807859,7.69108859,-1.42062500
14.49278855,30.86713929,7.95069429,-1.49031250
14.64002540,30.84620000,8.21030000,-1.56000000
14.88423583,30.85733092,8.55773232,-1.58469083
15.12844626,30.86846184,8.90516464,-1.60938166
15.36428537,30.87326948,9.04413171,-1.60166533
15.60012447,30.87807711,9.18309879,-1.59394900
15.83596358,30.88288474,9.32206586,-1.58623266
16.07180268,30.88769237,9.46103293,-1.57851633
16.30764179,30.89250000,9.60000000,-1.57080000
