0.00000000,-3.88059701,-2.26368159,-0.91237095
0.24999915,-3.79965988,-2.35893897,-0.89768201
0.49999830,-3.71872275,-2.45419634,-0.88299307
0.74999744,-3.63778562,-2.54945372,-0.86830413
0.99999659,-3.55684848,-2.64471109,-0.85361519
1.20710387,-3.39253833,-2.83313130,-0.85361519
1.41421115,-3.22822818,-3.02155150,-0.85361519
1.57313000,-3.06391250,-3.20996689,-0.85361519
1.73204884,-2.89959682,-3.39838227,-0.85361519
1.86602357,-2.73528111,-3.58679764,-0.85361519
1.99999830,-2.57096541,-3.77521300,-0.85361519
2.23606645,-2.24233400,-4.15204373,-0.85361519
2.44948835,-1.91370259,-4.52887445,-0.85361519
2.65152944,-1.58507118,-4.90570518,-0.85361519
2.85152944,-1.25643977,-5.28253591,-0.85361519
3.05152944,-0.92780836,-5.65936663,-0.85361519
3.25152944,-0.59917695,-6.03619736,-0.85361519
3.45152944,-0.27054554,-6.41302808,-0.85361519
3.65152944,0.05808587,-6.78985881,-0.85361519
3.85152944,0.38671728,-7.16668954,-0.85361519
4.05152944,0.71534869,-7.54352026,-0.85361519
4.25794500,1.04398010,-7.92035099,-0.85361519
4.48189490,1.37239231,-8.29736645,-0.85361519
4.60711577,1.53860976,-8.48393071,-0.82111772
4.73233665,1.70482720,-8.67049497,-0.78862026
4.86591362,1.89069840,-8.83740825,-0.72146519
4.99949059,2.07656959,-9.00432153,-0.65431013
5.13824314,2.28290382,-9.14515200,-0.58715506
5.27699569,2.48923805,-9.28598246,-0.52000000
5.43593994,2.71249696,-9.39806481,-0.44971888
5.59488419,2.93575586,-9.51014715,-0.37943776
5.80210536,3.17196094,-9.59147456,-0.30915664
6.00932654,3.40816602,-9.67280196,-0.23887552
6.25890683,3.53142103,-9.69092766,-0.20373496
6.50848713,3.65467603,-9.70905335,-0.16859440
6.75806742,3.77793104,-9.72717905,-0.13345384
7.00764771,3.90118604,-9.74530474,-0.09831328
7.21593866,3.81921863,-9.77377257,-0.02803216
7.42422961,3.73725122,-9.80224040,0.04224897
7.63252055,3.65528381,-9.83070824,0.11253009
7.84081150,3.57331640,-9.85917607,0.18281121
8.07488649,3.33082759,-9.91922743,0.25309233
8.30896148,3.08833879,-9.97927879,0.32337345
8.47877293,2.85601677,-10.07111271,0.39365457
8.64858438,2.62369476,-10.16294664,0.46393569
8.79089911,2.40580018,-10.28519125,0.53421681
8.93321383,2.18790561,-10.40743586,0.60449793
9.06687461,1.98984385,-10.55994166,0.63281121
9.20053538,1.79178209,-10.71244745,0.66112448
9.33412408,1.58795505,-10.85692458,0.59084336
9.46771278,1.38412800,-11.00140172,0.52056224
9.60129020,1.16410672,-11.11971994,0.45028112
9.73486763,0.94408544,-11.23803817,0.38000000
9.86845911,0.71013646,-11.32572845,0.30721792
10.00205059,0.47618749,-11.41341873,0.23443584
10.13571752,0.23187026,-11.46634621,0.19334868
10.26938444,-0.01244696,-11.51927368,0.15226151
10.41045303,-0.25905072,-11.56033808,0.15226151
10.55152162,-0.50565447,-11.60140248,0.15226151
10.71725720,-0.75264641,-11.64006730,0.15226151
10.88299278,-0.99963834,-11.67873213,0.15226151
11.10633739,-1.24672604,-11.71678039,0.14942668
11.32968201,-1.49381373,-11.75482865,0.14659186
11.55368247,-1.59299711,-11.77010158,0.14659186
11.77768292,-1.69218050,-11.78537452,0.14659186
12.00168338,-1.79136388,-11.80064746,0.14659186
12.22568384,-1.89054726,-11.81592040,0.14659186
